Tool Findings (normalized)
===========================
Ground truth : mixed_ground_truth_dataset_20260127T135449Z_103_174
Tool         : osv
Run ID       : 20260127T192832Z
Total        : 159 findings

Ecosystem  | Component                            | Version  | CVE             | GHSA                 | OSV-ID               | Affected-Range    | Source 
----------------------------------------------------------------------------------------------------------------------------------------------------------
maven      | org.apache.commons:commons-lang3     | 3.17.0   | CVE-2025-48924  | -                    | GHSA-j288-q9x7-2f5v  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.21     | CVE-2024-26308  | -                    | GHSA-4265-ccf5-phj5  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.21     | CVE-2024-25710  | -                    | GHSA-4g9r-vxhx-9pgx  | -                 | osv    
maven      | org.springframework:spring-core      | 6.2.10   | CVE-2025-41249  | -                    | GHSA-jmp9-x22r-554x  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.22     | CVE-2024-26308  | -                    | GHSA-4265-ccf5-phj5  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.22     | CVE-2024-25710  | -                    | GHSA-4g9r-vxhx-9pgx  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.22     | CVE-2023-42503  | -                    | GHSA-cgwf-w82q-5jrr  | -                 | osv    
maven      | org.apache.commons:commons-lang3     | 3.16.0   | CVE-2025-48924  | -                    | GHSA-j288-q9x7-2f5v  | -                 | osv    
maven      | org.apache.commons:commons-lang3     | 3.10     | CVE-2025-48924  | -                    | GHSA-j288-q9x7-2f5v  | -                 | osv    
maven      | org.apache.commons:commons-lang3     | 3.12.0   | CVE-2025-48924  | -                    | GHSA-j288-q9x7-2f5v  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.23.0   | CVE-2024-26308  | -                    | GHSA-4265-ccf5-phj5  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.23.0   | CVE-2024-25710  | -                    | GHSA-4g9r-vxhx-9pgx  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.23.0   | CVE-2023-42503  | -                    | GHSA-cgwf-w82q-5jrr  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.20     | CVE-2024-25710  | -                    | GHSA-4g9r-vxhx-9pgx  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.20     | CVE-2021-35515  | -                    | GHSA-7hfm-57qf-j43q  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.20     | CVE-2021-35516  | -                    | GHSA-crv7-7245-f45f  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.20     | CVE-2021-36090  | -                    | GHSA-mc84-pj99-q6hh  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.20     | CVE-2021-35517  | -                    | GHSA-xqfj-vm6h-2x34  | -                 | osv    
maven      | org.apache.commons:commons-text      | 1.9      | CVE-2022-42889  | -                    | GHSA-599f-7c49-w659  | -                 | osv    
maven      | org.springframework:spring-core      | 6.2.8    | CVE-2025-41249  | -                    | GHSA-jmp9-x22r-554x  | -                 | osv    
maven      | ch.qos.logback:logback-core          | 1.5.16   | CVE-2025-11226  | -                    | GHSA-25qh-j22f-pwp8  | -                 | osv    
maven      | org.springframework:spring-webmvc    | 6.2.8    | CVE-2025-41242  | -                    | GHSA-r936-gwx5-v52f  | -                 | osv    
maven      | ch.qos.logback:logback-core          | 1.5.15   | CVE-2025-11226  | -                    | GHSA-25qh-j22f-pwp8  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.25.0   | CVE-2024-26308  | -                    | GHSA-4265-ccf5-phj5  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.25.0   | CVE-2024-25710  | -                    | GHSA-4g9r-vxhx-9pgx  | -                 | osv    
maven      | ch.qos.logback:logback-core          | 1.5.17   | CVE-2025-11226  | -                    | GHSA-25qh-j22f-pwp8  | -                 | osv    
maven      | org.apache.commons:commons-lang3     | 3.14.0   | CVE-2025-48924  | -                    | GHSA-j288-q9x7-2f5v  | -                 | osv    
maven      | org.springframework:spring-webmvc    | 6.2.9    | CVE-2025-41242  | -                    | GHSA-r936-gwx5-v52f  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.24.0   | CVE-2024-26308  | -                    | GHSA-4265-ccf5-phj5  | -                 | osv    
maven      | org.apache.commons:commons-compress  | 1.24.0   | CVE-2024-25710  | -                    | GHSA-4g9r-vxhx-9pgx  | -                 | osv    
maven      | org.apache.commons:commons-lang3     | 3.13.0   | CVE-2025-48924  | -                    | GHSA-j288-q9x7-2f5v  | -                 | osv    
maven      | org.springframework:spring-core      | 6.2.9    | CVE-2025-41249  | -                    | GHSA-jmp9-x22r-554x  | -                 | osv    
maven      | org.apache.commons:commons-lang3     | 3.11     | CVE-2025-48924  | -                    | GHSA-j288-q9x7-2f5v  | -                 | osv    
pypi       | fastapi                              | 0.97.0   | CVE-2024-24762  | GHSA-2jv5-9r88-3w3p  | PYSEC-2024-38        | -                 | osv    
pypi       | jinja2                               | 3.1.2    | CVE-2025-27516  | -                    | GHSA-cpwx-vrp4-4pq7  | -                 | osv    
pypi       | jinja2                               | 3.1.2    | CVE-2024-56201  | -                    | GHSA-gmj6-6f8f-6699  | -                 | osv    
pypi       | jinja2                               | 3.1.2    | CVE-2024-22195  | -                    | GHSA-h5c8-rqwp-cp95  | -                 | osv    
pypi       | jinja2                               | 3.1.2    | CVE-2024-34064  | -                    | GHSA-h75v-3vvj-5mfj  | -                 | osv    
pypi       | jinja2                               | 3.1.2    | CVE-2024-56326  | -                    | GHSA-q2x7-8rv6-6q7h  | -                 | osv    
pypi       | jinja2                               | 3.1.4    | CVE-2025-27516  | -                    | GHSA-cpwx-vrp4-4pq7  | -                 | osv    
pypi       | jinja2                               | 3.1.4    | CVE-2024-56201  | -                    | GHSA-gmj6-6f8f-6699  | -                 | osv    
pypi       | jinja2                               | 3.1.4    | CVE-2024-56326  | -                    | GHSA-q2x7-8rv6-6q7h  | -                 | osv    
pypi       | werkzeug                             | 3.1.4    | CVE-2026-21860  | -                    | GHSA-87hc-h4r5-73f7  | -                 | osv    
pypi       | urllib3                              | 2.4.0    | CVE-2025-66471  | -                    | GHSA-2xpw-w6gg-jr37  | -                 | osv    
pypi       | urllib3                              | 2.4.0    | CVE-2026-21441  | -                    | GHSA-38jv-5279-wg99  | -                 | osv    
pypi       | urllib3                              | 2.4.0    | CVE-2025-50182  | -                    | GHSA-48p4-8xcf-vxj5  | -                 | osv    
pypi       | urllib3                              | 2.4.0    | CVE-2025-66418  | -                    | GHSA-gm62-xv2j-4w53  | -                 | osv    
pypi       | urllib3                              | 2.4.0    | CVE-2025-50181  | -                    | GHSA-pq67-6m6q-mj2v  | -                 | osv    
pypi       | jinja2                               | 3.1.3    | CVE-2025-27516  | -                    | GHSA-cpwx-vrp4-4pq7  | -                 | osv    
pypi       | jinja2                               | 3.1.3    | CVE-2024-56201  | -                    | GHSA-gmj6-6f8f-6699  | -                 | osv    
pypi       | jinja2                               | 3.1.3    | CVE-2024-34064  | -                    | GHSA-h75v-3vvj-5mfj  | -                 | osv    
pypi       | jinja2                               | 3.1.3    | CVE-2024-56326  | -                    | GHSA-q2x7-8rv6-6q7h  | -                 | osv    
pypi       | idna                                 | 3.5      | CVE-2024-3651   | -                    | GHSA-jjg7-2v4v-x38h  | -                 | osv    
pypi       | werkzeug                             | 3.1.2    | CVE-2026-21860  | -                    | GHSA-87hc-h4r5-73f7  | -                 | osv    
pypi       | werkzeug                             | 3.1.2    | CVE-2025-66221  | -                    | GHSA-hgf8-39gv-g3f2  | -                 | osv    
pypi       | werkzeug                             | 3.1.1    | CVE-2026-21860  | -                    | GHSA-87hc-h4r5-73f7  | -                 | osv    
pypi       | werkzeug                             | 3.1.1    | CVE-2025-66221  | -                    | GHSA-hgf8-39gv-g3f2  | -                 | osv    
pypi       | django                               | 5.2rc1   | CVE-2025-57833  | -                    | GHSA-6w2r-r2m5-xq5w  | -                 | osv    
pypi       | django                               | 5.2rc1   | CVE-2025-64459  | -                    | GHSA-frmv-pr5f-9mcr  | -                 | osv    
pypi       | django                               | 5.2rc1   | CVE-2025-64458  | -                    | GHSA-qw25-v68c-qjf3  | -                 | osv    
